dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_0,pilot,4,20,3,16346.0,,,0.6141288856604677,5182886058.169635,0.6147634983062744,4748500855.212202,0.6469295291756321,4702509278.273023,0.6333052995566406,6
california_housing,outer_0,pilot,4,20,3,8173.0,,,0.6462128539398346,4757110607.94243,0.6049137115478516,4751460948.61778,0.6467094341173688,4701739159.707607,0.6333653522604078,5
california_housing,outer_0,pilot,4,20,3,4086.0,,,0.6463613302641824,4755140229.051116,0.5807938575744629,4751460948.61778,0.6467094341173688,4701739159.707607,0.6333653522604078,5
california_housing,outer_0,pilot,4,20,3,2043.0,,,0.6470000629103919,4746643542.51209,0.5692753791809082,4754348700.341249,0.6464947179592133,4697070430.287438,0.6337294128576063,4
california_housing,outer_0,pilot,4,20,3,1021.0,,,0.6453661445768809,4768527331.652631,0.5850284099578857,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,510.0,,,0.6453661445768809,4768527331.652631,0.5831742286682129,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,255.0,,,0.6453661445768809,4768527331.652631,0.5802805423736572,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,127.0,,,0.6453661445768809,4768527331.652631,0.5704123973846436,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,64.0,,,0.6453661445768809,4768527331.652631,0.5676462650299072,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,32.0,,,0.6453661445768809,4768527331.652631,0.570354700088501,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,24.0,,,0.6453661445768809,4768527331.652631,0.5675733089447021,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,20.0,,,0.6453661445768809,4768527331.652631,0.5677852630615234,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,16.0,,,0.6453661445768809,4768527331.652631,0.5688629150390625,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3
california_housing,outer_0,pilot,4,20,3,14.0,,,0.6453661445768809,4768527331.652631,0.5706233978271484,4791002188.899812,0.6437693810882044,4730435232.5703945,0.6311276750502982,3
california_housing,outer_0,pilot,4,20,3,12.0,,,0.6453661445768809,4768527331.652631,0.5700187683105469,4791002188.899812,0.6437693810882044,4730435232.5703945,0.6311276750502982,3
california_housing,outer_0,pilot,4,20,3,10.0,,,0.6453661445768809,4768527331.652631,0.5514264106750488,4791002188.899812,0.6437693810882044,4730435232.5703945,0.6311276750502982,3
california_housing,outer_0,pilot,4,20,3,8.0,,,0.6412827670232477,4823440480.52288,0.5493526458740234,4791002188.899812,0.6437693810882044,4730435232.5703945,0.6311276750502982,3
california_housing,outer_0,pilot,4,20,3,6.0,,,0.6412827670232477,4823440480.52288,0.8113157749176025,4766324729.17166,0.6456042512062974,4716556065.299301,0.6322099519334915,2
california_housing,outer_0,pilot,4,20,3,4.0,,,0.5301561330097901,6317671511.179639,0.8118174076080322,4766324729.17166,0.6456042512062974,4716556065.299301,0.6322099519334915,2
california_housing,outer_0,pilot,4,20,3,2.0,,,-0.00036884269082637644,13451902787.46668,0.03401494026184082,13449158872.23632,0.0,12827902430.274471,-0.00030080976546975613,1
